File Path,File Name,Dataset Fold,Image Type,Anomaly Type,Pixel Size (µm),Cell Type,Species,Well ID,Thumbnail
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_182.tiff,08_D6_182.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_182.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_183.tiff,08_D6_183.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_183.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_184.tiff,08_D6_184.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_184.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_185.tiff,08_D6_185.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_185.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_186.tiff,08_D6_186.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_186.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_187.tiff,08_D6_187.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_187.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_188.tiff,08_D6_188.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_188.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_189.tiff,08_D6_189.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_189.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_190.tiff,08_D6_190.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_190.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_191.tiff,08_D6_191.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_191.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_192.tiff,08_D6_192.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_192.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_193.tiff,08_D6_193.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_193.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_194.tiff,08_D6_194.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_194.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_195.tiff,08_D6_195.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_195.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_196.tiff,08_D6_196.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_196.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_197.tiff,08_D6_197.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_197.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_198.tiff,08_D6_198.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_198.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_199.tiff,08_D6_199.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_199.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_200.tiff,08_D6_200.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_200.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_201.tiff,08_D6_201.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_201.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_202.tiff,08_D6_202.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_202.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_203.tiff,08_D6_203.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_203.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_204.tiff,08_D6_204.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_204.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_205.tiff,08_D6_205.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_205.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_206.tiff,08_D6_206.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_206.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_207.tiff,08_D6_207.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_207.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_208.tiff,08_D6_208.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_208.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_209.tiff,08_D6_209.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_209.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_210.tiff,08_D6_210.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_210.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_211.tiff,08_D6_211.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_211.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_212.tiff,08_D6_212.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_212.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_213.tiff,08_D6_213.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_213.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_214.tiff,08_D6_214.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_214.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_215.tiff,08_D6_215.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_215.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_216.tiff,08_D6_216.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_216.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_217.tiff,08_D6_217.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_217.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_218.tiff,08_D6_218.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_218.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_219.tiff,08_D6_219.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_219.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_220.tiff,08_D6_220.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_220.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_221.tiff,08_D6_221.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_221.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_222.tiff,08_D6_222.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_222.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_223.tiff,08_D6_223.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_223.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_224.tiff,08_D6_224.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_224.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_225.tiff,08_D6_225.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_225.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_226.tiff,08_D6_226.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_226.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_227.tiff,08_D6_227.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_227.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_228.tiff,08_D6_228.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_228.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_229.tiff,08_D6_229.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_229.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_230.tiff,08_D6_230.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_230.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_231.tiff,08_D6_231.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_231.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_232.tiff,08_D6_232.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_232.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_233.tiff,08_D6_233.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_233.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_234.tiff,08_D6_234.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_234.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_235.tiff,08_D6_235.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_235.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_236.tiff,08_D6_236.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_236.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_237.tiff,08_D6_237.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_237.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_238.tiff,08_D6_238.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_238.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_239.tiff,08_D6_239.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_239.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_240.tiff,08_D6_240.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_240.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_241.tiff,08_D6_241.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_241.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_242.tiff,08_D6_242.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_242.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_243.tiff,08_D6_243.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_243.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_244.tiff,08_D6_244.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_244.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_245.tiff,08_D6_245.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_245.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_246.tiff,08_D6_246.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_246.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_247.tiff,08_D6_247.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_247.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_248.tiff,08_D6_248.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_248.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_249.tiff,08_D6_249.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_249.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_250.tiff,08_D6_250.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_250.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_251.tiff,08_D6_251.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_251.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_252.tiff,08_D6_252.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_252.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_253.tiff,08_D6_253.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_253.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_254.tiff,08_D6_254.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_254.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_255.tiff,08_D6_255.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_255.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_256.tiff,08_D6_256.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_256.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_257.tiff,08_D6_257.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_257.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_258.tiff,08_D6_258.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_258.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_259.tiff,08_D6_259.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_259.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_260.tiff,08_D6_260.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_260.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_261.tiff,08_D6_261.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_261.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_262.tiff,08_D6_262.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_262.jpg
https://ftp.ebi.ac.uk/pub/databases/biostudies/S-BIAD/133/S-BIAD2133/Files/train/08_D6_263.tiff,08_D6_263.tiff,train,raw,,0.64,Neutrophils,,D6,https://raw.githubusercontent.com/MMV-Lab/AMBIOM-BFF-csv-repo/refs/heads/main/S-BIAD2133/thumbnails/train/08_D6_263.jpg
